#  3 - Alfalfa Hay
Year,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season,Cutting
1979,1047.5286726122833,998.0298371538695,1003.3894655746121,863.3474045865099,0.8851993780628761,0.5661390287401046,289.5000036068001,877.9760460733864,3.4790727246721986,53.051249222461166,286.02093088212786,224.30167683465788,0.9879824777847067,0.7747898930574979,712.008906271742, 188,  2
1980,1034.013331966105,963.0218639600342,975.85825678089,814.1980333763644,0.8492958003885661,0.5339173869456926,228.20000311769996,797.9328422975486,0.7557328629215477,65.82455505821078,227.44427025477847,162.34180236284186,0.9966882872366496,0.7114014029136974,735.5775937052558, 181,  2
1981,1033.701557789892,921.562604668042,936.7845121011408,773.8464419211506,0.8220790513223023,0.47761940714540807,357.80000305220005,665.1333376481685,14.78509427365471,123.8280584639737,285.69992957358113,211.87772879030013,0.7984905733270771,0.5921680463467993,635.8626750944612, 158,  2
1982,949.9976399459346,810.473988695988,827.410380603591,678.2715655423551,0.8270528983055406,0.45509377332699363,290.90000382190004,509.80986157379215,0.4937883614685333,55.26826858736898,286.1189330304419,206.62184157607783,0.9835645557626554,0.7102847674851854,524.3550556655471, 150,  2
1983,950.9404991865398,852.6244277960892,861.7249924998164,672.8941222205945,0.8840689186722027,0.4549774466528844,405.1000081607,537.8244143065357,8.497686907393007,121.0395551026516,329.3452075813089,213.6483110359179,0.8129972869579905,0.5273964619402459,523.2792202147807, 145,  1
1984,940.8472423874489,859.4630641226502,876.8321988903768,705.850596835943,0.8790964774990412,0.45401143631924656,294.80000630090007,523.6860587637098,5.538290832373988,53.08461796961839,288.5457033752787,195.1172332101764,0.9787845902579879,0.6618630564445164,570.9173607473721, 141,  2
1985,994.6744673573414,823.1821939022243,838.758203015167,745.7691623272168,0.701624171966572,0.46170726889070574,179.30000200890007,596.0266118003732,2.1427501216316203,53.17514531741073,177.15725188726847,136.7991537590028,0.9880493580723706,0.7629623660138742,646.0249420149563, 174,  2
1986,1036.6944573941414,928.8298683503531,933.4081967058551,824.1866234059539,0.7760538080806958,0.5339178920503952,250.40000596650006,720.7075462489285,17.267493960153217,61.44534243199635,233.13251200634684,176.97665115180192,0.9310403612272143,0.7067757465448258,695.6973563440059, 187,  2
1987,1093.3027515360448,863.5784087111741,888.5857293413155,765.5434172473914,0.7555160650579584,0.47038054944982083,248.4000044764,575.0483937923743,0.7076098771621988,50.200291424288714,247.69239459923782,192.33026467234015,0.9971513290482673,0.7742764138742722,615.8860141119363, 155,  2
1988,1086.6430604857808,847.9318283452147,876.0532697957857,777.580050620989,0.715312901677995,0.46510310623462825,210.2000040416,700.5387769658059,2.003537310613767,53.979408387075,208.1964667309863,155.62612390058771,0.9904684240147911,0.7403716503725102,639.7353616142289, 152,  2
