#  3 - Alfalfa Hay
Year,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season,Cutting
1979,1031.5795982813613,1024.4077796747345,1028.0630766170254,870.6621774118237,0.9305759523553138,0.588830914653353,332.60000714730023,957.4253332389417,3.2621174773655373,69.3501103999212,329.3378896699347,253.9576139286083,0.9901920703329365,0.763552641224499,695.0698900048001, 198,  2
1980,1003.6460382879754,965.8548581013403,976.1746746882977,805.1109014675773,0.9169402429437787,0.5532669181157165,291.5000057521,710.9003243509102,0.18060596984985722,75.0511719766014,287.3579355409338,212.14219936757715,0.9857904969830816,0.7277605323548055,678.4969225604068, 184,  2
1981,1012.6069388547438,961.3875425570504,967.9454156304494,813.2521783969613,0.9037105952887262,0.5664210310563277,397.40000861889996,568.8612984039034,4.62535494732108,67.45541050147565,382.2053730104936,313.43924671351357,0.961764883545894,0.7887248110608287,579.1821695465571, 189,  2
1982,950.9322817827575,868.4397482349607,878.9264252947636,696.3023117140278,0.8812627571331465,0.48778121077023645,335.1000067594,564.6942188279379,0.7623789716719442,73.90831394632204,316.8344302968028,224.88656896253636,0.945492163252292,0.6711028481834789,551.6053179381581, 174,  2
1983,944.6180192665657,891.3059854998769,896.6795738169509,688.3673019358706,0.9242233316005589,0.4798187083774941,465.60000607370034,425.74546440733525,2.1981444847078553,64.54045055730953,441.90347494160767,322.3748897218333,0.9491053891259148,0.6923859225010496,449.87002802746065, 176,  2
1984,929.9102235343646,872.6671012209617,882.0772159418709,666.8971973037308,0.915286103426265,0.44603908389945396,328.00000727230025,574.8891825316039,0.0,64.24621579131596,321.24222866056994,218.146764232181,0.9793970168844536,0.6650815835228904,551.4248725603915, 153,  2
1985,978.6973178131124,817.5366552994462,833.5998751336589,728.0222791596301,0.7438140755548308,0.4729456359327059,210.30000257529997,576.7910611177558,0.20008012200278896,57.95971587995797,209.8193126851148,161.05326710317027,0.9977142658854079,0.7658262726150161,607.7173426143315, 165,  2
1986,1021.0875174169613,957.7264000413378,960.364827797756,836.776796103065,0.8684917206495596,0.5735315466337142,270.2000041901,711.1101011465388,3.289063547672098,91.31439860525732,246.7075521518244,181.4605007260237,0.9130553231903452,0.6715784526722532,711.0188478895142, 193,  2
1987,1047.4567247833322,885.1787419003815,906.2195538085953,754.0269543881847,0.7881587239743033,0.48248699844731713,263.20000514450004,562.3365982025817,0.3926063020508662,55.19090938418675,262.80739884244923,201.88153474799515,0.998508334747808,0.7670270927128581,622.3713430579318, 159,  2
1988,1081.454092117475,866.644266097154,892.1235766685556,770.8451137638103,0.7431670171229982,0.46970373757304373,230.0000035764,642.2531438975325,0.0,57.08194817162918,230.0000035764,161.4253327508474,1.0,0.7018492619163205,636.6442625207543, 154,  2
1989,1018.6292722238976,915.2786787301286,925.7330205702738,781.451882969392,0.7973214611260409,0.5150887595680099,257.400004179,653.1945223225621,1.3437144332955155,56.68338660729094,256.05628974570453,190.70925113526093,0.9947796642910657,0.7409061695377391,659.2223889844245, 174,  2
1990,1066.9883354117023,955.5168738306178,972.6806410767496,860.3924347302758,0.755821722953086,0.573627914778924,182.20000261079997,779.2589100262552,0.0,69.88112846012397,182.20000261079997,126.43131540395379,1.0,0.6939150032507163,773.3168712198186, 188,  2
1991,1024.4264666538288,882.3189130208615,903.30504226888,751.1282077801602,0.7725474185181337,0.4988153681565525,276.2000048463,628.6610482712983,0.012464076835007672,56.97383371145311,276.187540769465,201.9462387682575,0.9999548730028375,0.7311594323853713,606.1313722513971, 172,  2
1992,1086.4616343870264,939.3781415112311,955.9645385718796,820.1034781277019,0.7881279723778889,0.5109690159381675,235.9000035524,650.2300160231275,0.0,57.32095796244036,235.9000035524,173.28156709652552,1.0,0.7345551695086551,703.4781379588312, 172,  2
1993,932.4182311540092,811.5870520220676,828.4231758562795,648.562173130261,0.8216828136705018,0.4484840462278392,328.5000068854001,504.822516369158,0.0,42.601773837610544,328.5000068854001,224.1991539085213,1.0,0.6824936048988729,483.0870451366688, 142,  1
1994,1078.6132535138158,967.3923737005442,980.5374919226499,852.4443447231612,0.8342726230862424,0.5427041122600617,227.0000039641,775.2910969940077,1.2140739027636571e-05,71.37006050406579,226.99999182336097,172.4839250751604,0.9999999465165691,0.7598410663571562,740.3923818771837, 180,  2
1995,993.127331750374,885.1901465491251,893.3775381507046,733.8814028644007,0.8339066893718108,0.5141253694165415,357.800005824,570.2010158013153,0.9315554402885482,58.776752929294986,355.11160423113347,270.5015473794901,0.9924863008689023,0.7560132559431775,530.0785423179926, 189,  2
1996,1015.5074830502557,920.2612706681025,930.8535940116681,767.9149024548113,0.8705437447328279,0.5104735790218082,342.60000482260017,569.0756514223126,0.35886768257149926,85.69631040354408,313.45239187871573,220.31928741063754,0.9149223218517548,0.6430802227358983,606.8088787893867, 175,  2
1997,1005.91941728311,888.8943865816964,901.6737225546162,783.7131334274821,0.8150460176203338,0.5455493199518926,268.0000050666001,570.3029292512194,2.271247330492467,61.572151037891146,261.18689962333843,199.22798607903133,0.9745779652445582,0.7433879937036628,627.707486958358, 187,  2
1998,948.8989936115117,946.2465895965271,949.8660224485919,766.0991272228028,0.9930390081254931,0.5667359987110803,419.6000085184003,512.8198636960469,0.9894361044287054,43.52118590982951,418.61057241397157,306.19812233558747,0.9976419540411299,0.7297381223054958,527.6360171825555, 193,  2
1999,1020.7971993720696,817.1405206346466,838.224402350116,709.0584352084642,0.7339847562199532,0.45901979337642007,186.70000398199997,620.393020457585,0.07087462829970377,49.13532342417779,186.62912935370028,122.34506009411501,0.9996203822882268,0.6553029324300951,630.5113912809463, 155,  2
2000,1040.4723675906919,962.3263935376137,969.8728814872815,805.9418622960021,0.8887242725660871,0.5046689287281017,270.20000410090006,800.9055828153969,0.8263285353118072,79.81331330289959,261.3976682472455,189.45167753170043,0.967422887786606,0.7011534961374538,700.9287252903684, 170,  2
2001,1036.8997401728932,920.2349026882516,935.6684967448371,799.6791791232345,0.838210874788825,0.5055786747590861,218.20000296900008,717.8192505742319,0.6335950047399839,82.72487485730224,206.62345816438105,138.92754496183133,0.9469452582626054,0.6366981808958496,713.6114445238707, 167,  2
2002,1079.058063979021,881.8865913970712,901.4465123689173,807.0004693297196,0.66212364310518,0.4995024216493673,158.40000319480006,716.8658954390249,0.14484461584673058,85.84230112987649,144.0994469929793,85.65368735631982,0.9097187126679918,0.5407429648279934,737.787144404092, 170,  2
2003,1070.6044322008,930.1646546257047,945.3972104401566,804.2685713262309,0.7880962229767671,0.507213347450647,270.0000046203,575.7901205419546,0.345835126327801,57.57883800606733,269.6541694939722,205.41810097889353,0.9987191291836673,0.7608077683841978,660.5104851317329, 176,  2
2004,1018.7049253612754,894.1450285047769,918.7208819650428,762.2800767861809,0.8441998871880952,0.49542508245345135,275.4000034632,750.0273635118656,0.28783525695686357,100.37520613202801,240.32023803757852,170.33267878314388,0.8726224946097033,0.6184919268016799,661.5608098276361, 168,  2
2005,997.3795007418041,827.3514232453252,849.8296589456875,696.6068222050853,0.7424056518304598,0.45050706040456384,375.20000582959995,435.02142545800314,3.2153191536721066,43.502142545800325,371.9846866759279,294.6990683408103,0.9914303861841295,0.785445265890135,455.3667365693982, 152,  2
2006,1053.26327348879,913.9267031181112,927.9292706689091,734.1843928578085,0.788393350385712,0.4429873294883023,266.70000574000017,576.2026481172803,0.0957114781696116,57.62000425198896,266.60429426183055,156.03053025478408,0.9996411268237357,0.5850413456942132,647.3224088562803, 144,  2
