#  3 - Alfalfa Hay
Year,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season,Cutting
1979,1036.6074992924687,974.5397705753151,979.1264479131195,859.5384840926323,0.8658014550900629,0.567589125574311,288.10000488120005,895.1134070489397,5.696277806026751,61.5372838117409,282.4037270751733,223.85239821024481,0.9802281231880727,0.7769954683011957,694.2356845807155, 189,  2
1980,1026.5603044808277,944.4743190828491,957.3547369771793,810.6882256544981,0.8366909388505656,0.5334997780140931,227.70000463780002,650.7899424766194,0.5394270499356437,58.47517396461873,227.1605775878644,159.97753867880715,0.9976309747960098,0.702580304876505,717.3137414949844, 181,  2
1981,1025.463419655557,918.0504134380899,932.5584943715911,771.2665343445466,0.816578771298407,0.48083120956478653,355.3000075220002,713.0075285362856,14.977958012459375,108.79104073785612,289.86978050211945,216.98069345147823,0.8158451290890296,0.6106971259718951,628.1806329359712, 159,  2
1982,943.6588549018198,805.0171632741299,821.1408992606398,674.0204763951319,0.8190310524937691,0.4537489554250624,292.00000324909985,547.5416435071288,0.3200006634339577,90.0328001277885,256.40136680859035,174.78709338663413,0.8780868628616386,0.5985859295950982,548.61579646554, 151,  2
1983,944.3076106485706,839.6971849854579,851.5947082569718,670.3849020592336,0.8743575593708984,0.45430873643673575,401.3000068970002,455.0544683538374,6.779236500769426,64.49829260187991,375.52792462973457,259.8107970300218,0.9357785152645651,0.6474228571262054,464.16926035572374, 145,  1
1984,932.7010137546416,852.9635480268283,868.1649479157709,696.3550737706109,0.8659534143782867,0.44996367614160415,289.8000060622001,557.6508063867975,5.57550492135834,71.67416417732446,277.35796205643544,186.30456320532386,0.9570667917684783,0.6428728754592817,586.8240942213117, 141,  2
1985,985.3957932453552,833.038541142823,847.837971299351,763.9957070863092,0.70529927442579,0.4828089116872244,174.8000019197,641.192265391728,1.3194894888774478,58.25893172555429,173.48051243082259,136.50330471582703,0.9924514332128922,0.7809113456333611,659.5580287120004, 175,  2
1986,1026.6745661295402,919.6002375358419,923.693063746166,824.6883205836663,0.7807564245561435,0.5430318517445951,248.70000532290013,660.0835421512999,16.439917468821886,63.37184616405692,232.26008785407822,177.58558595618712,0.9338965938200239,0.7140554167886669,687.3401496817635, 188,  2
1987,1082.5412077296141,868.6908703422099,889.6485480962094,763.0190054432887,0.7557667085679524,0.4719223010880167,245.80000361800003,603.2644373402038,0.6663172597136302,47.05884768783977,245.1336863582864,189.58683971323595,0.9972891893819938,0.7713052763330083,623.5571839839237, 156,  2
1988,1080.2484166992467,852.7994694676838,880.541459868858,768.3513062012605,0.7120082212204762,0.46185365499780207,207.40000197269998,725.8994291703275,1.7153854153623265,59.69870920033426,204.72702155016702,151.6385552305473,0.9871119556552135,0.7311405679278028,648.072447917517, 152,  2
1989,1005.7631434385828,879.8615305798336,891.3938174372962,760.2063471356822,0.7776504812331139,0.4944342261091751,238.6000047327,576.0314616147615,2.0125777634291984,76.54724912899643,217.6433240017505,150.0942666385136,0.9121681462059191,0.6290622953116114,662.2182065780831, 171,  2
1990,1085.004915712182,958.4727416302663,976.985021524176,884.3112095179162,0.7094371631459747,0.5662752953481582,132.80000352850007,827.215736957527,0.0,69.57215086960619,132.80000352850007,83.00850894500375,1.0,0.6250640567730812,825.6727381017661, 187,  2
1991,1041.757100691479,854.6266071154253,876.6820752837709,749.4745794824621,0.7187326194415198,0.47888519352641346,227.50000333839998,706.8045680674078,2.012563816901248,71.72542245651823,212.73003407363757,145.45636676289172,0.9350770591295663,0.639368635729334,642.5074246425085, 165,  2
1992,1119.0905681364898,976.2454048689998,992.2315095179546,868.6073116585654,0.7756216562975261,0.5179220594690461,225.1000036596,781.5272306921127,0.3866064812740904,104.01776267877264,198.84835756876447,137.2024365803214,0.8833778513369831,0.6095177003542,777.3970473002353, 174,  2
1993,946.0133891771845,834.7615855808423,849.8393262243521,695.3240677699838,0.788872193078078,0.4680784083354656,296.50000554380006,558.632385021537,4.477076726168912,106.14669356429118,241.73947375549372,150.20900548507566,0.8153101829193156,0.5066070916578321,593.0221118253489, 147,  1
1994,1093.9527325784966,942.1093906183995,956.2039495424924,849.3545739959304,0.7783969149096187,0.5173020508839618,186.00000345750004,762.6134643871396,0.35301488440447426,69.6472834067236,185.64698857309557,139.72332478608564,0.9981020705492345,0.7512006569290824,756.4624020453043, 172,  2
