date_mean,nhm_id,area_sum,et_mean,et_reference_mean,et_reference_all_mean,pr_mean,pr_all_mean,et_fraction_mean,count_mean
2005-05-01,2831974,3137341485.871656,71.73213102882369,120.29215016488408,117.97600068540414,80.27134296741308,83.45245755053557,17.653758627209566,4.0
2005-06-01,2740620,3036136921.8112803,133.0392877689376,169.8191837351476,164.00946897320424,7.566465299132348,11.52791768766881,23.603468825976478,4.0
2005-07-01,2831974,3137341485.871656,155.0031975897947,202.284642002393,200.40190830602762,8.242918728968704,7.9889955460564,23.73250305907471,8.0
2005-08-01,2831974,3137341485.871656,126.72237161508458,164.9529491690686,162.36644618651948,16.184855709032423,17.200442401579863,23.78853294874087,8.0
2005-09-01,2740620,3036136921.8112803,87.01725390230551,125.69355464842016,123.35274518392619,12.393896795866956,13.422452053069707,19.7433055109002,7.0
2005-10-01,2831974,3137341485.871656,30.067631148453337,76.30636868013035,72.76060973266442,19.979418671318527,23.01686584860354,11.76413307295517,7.0
2005-11-01,2740620,3036136921.8112803,10.621555164702537,49.67446071035991,48.46569006176142,25.149260881135483,33.285088772210635,6.12310948875118,4.0
2005-12-01,2831974,3137341485.871656,5.294973990972018,26.361936943882185,27.535444999839864,13.890820385091537,25.701192258016576,6.098523061472154,3.0
2006-01-01,2831974,3077297491.155567,7.201014172427779,28.271214837978786,26.933080240265493,28.61437145402705,41.4862426247862,7.975055636796744,5.0
2006-02-01,2557912,2779494508.1405125,5.284378612726286,41.00949112233897,41.12787062433627,21.901259040656804,28.806613805764407,3.633512792212836,5.0
2006-03-01,2831974,3077297491.155567,5.561012771875085,58.619891552681835,56.41833477636863,34.18890066237138,52.38937970880519,2.9332191917588206,3.0
2006-04-01,2740620,2978029830.150549,23.10560570023004,107.55738301237999,102.81088098612233,34.24631564844564,46.06483697320491,5.9047018734823125,4.0
2006-05-01,2831974,3077297491.155567,105.02161065953327,147.69756665480475,144.7933771007681,10.139167897384976,12.448726020077153,21.718987414325397,8.0
2006-06-01,2740620,2978029830.150549,132.30163426089905,183.2919167609981,179.10919787894082,11.4390554059401,9.38955588031746,21.64563173732126,7.0
2006-07-01,2831974,3077297491.155567,139.33427676620556,183.0850725801168,182.2429990544008,21.29926201084716,19.4274409671775,23.52206029276842,8.0
2006-08-01,2831974,3077297491.155567,153.38660486295944,186.84403335858352,183.51405117372047,2.5383685476724294,2.5149275003088167,25.456755217676218,8.0
2006-09-01,2740620,2978029830.150549,82.25307567529285,115.73940999590364,114.08503987074609,5.3452962717482535,6.903109629606765,20.699521413643556,6.0
2006-10-01,2831974,3077297491.155567,27.11845282134484,77.50192289468195,73.29630151892513,24.55666442744357,28.348337787399608,10.494895749164494,4.0
2006-11-01,2740620,2978029830.150549,11.162707049713585,45.33373121842497,44.55352206834394,14.913964737967591,20.91915549904223,7.233667615574507,6.0
2006-12-01,2831974,3077297491.155567,7.669549812679218,27.57722902895071,28.13862714892724,10.069686106192886,17.028848942777348,8.55866948729991,6.0
2007-01-01,2831974,3182370856.3441877,6.063206875783431,23.41918608575282,24.33202331183804,6.5300774495867575,12.121128412037885,7.971218014614296,6.0
2007-02-01,2557912,2874399483.149589,6.744882618507683,38.65791122378092,38.5277127817657,24.638155044639195,33.93080252015949,4.913748456922348,3.0
2007-03-01,2831974,3182370856.3441877,13.753993908273783,83.91299327060175,81.8913343958098,18.774863223184134,30.44999808715102,5.064007234497331,6.0
2007-04-01,2740620,3079713731.945988,24.797327645257205,105.27553987732001,102.43219041904104,18.577376899520655,29.01260359216726,6.944589207127155,5.0
2007-05-01,2831974,3182370856.3441877,101.30210972285134,157.2876675548563,154.70754123618016,12.77855246710792,14.849760721184332,19.345785415551656,8.0
2007-06-01,2740620,3079713731.945988,147.5008229479309,185.7242482908021,181.90928177289243,10.969273042830059,15.109937025277397,24.013697235208024,5.0
2007-07-01,2831974,3182370856.3441877,158.01061827341618,202.0075408295839,199.4151713732886,9.134598244318783,10.020996230804139,24.03184899914383,5.0
2007-08-01,2831974,3182370856.3441877,143.39641230576885,182.7227270308882,179.59733738106758,27.64510186047712,23.89713027763447,24.437567555305446,6.0
2007-09-01,2740620,3079713731.945988,95.4724438459145,122.42645961679543,120.38429981736088,21.15938673284773,24.403279177436836,22.605830126861687,8.0
2007-10-01,2831974,3182370856.3441877,34.699989612802256,80.74874350331983,76.78093440888267,12.0094402020991,17.27406135597477,12.994269258324747,3.0
2007-11-01,2740620,3079713731.945988,16.101651187030786,47.27418201421806,46.52684685953802,5.906309656714292,7.796269190799435,10.230529891943712,2.0
2007-12-01,2831974,3182370856.3441877,7.072326093738702,19.176826920928068,20.35250273378126,25.335982238547825,38.03802261829344,11.382444616241138,2.0
2008-01-01,2831974,3221313792.470705,6.934443984263296,19.867070132594243,21.01211043993511,24.929094249648553,42.41613462733796,10.088836075275156,2.0
2008-02-01,2649266,3013487096.1822724,8.222413353968733,34.041867174150426,34.89754597244646,16.775265267250123,26.904990977952092,6.985764917911325,6.0
2008-03-01,2831974,3221313792.470705,13.877688332537438,72.39083459747378,70.32957752891721,5.80560357641326,11.613048541078234,6.028098732939254,7.0
2008-04-01,2740620,3117400444.3264885,25.950123987858156,114.18295580115576,110.12144150397422,3.9682416497680704,7.871293710087846,6.423030448526736,7.0
2008-05-01,2831974,3221313792.470705,75.11773922778609,134.62078906886023,131.65518022132076,13.445170066128014,16.88841257716203,17.15295765503674,5.0
2008-06-01,2740620,3117400444.3264885,146.65939298941595,178.36457431187753,173.7778499791981,4.376525964203095,7.387796056055053,24.48214615699832,5.0
2008-07-01,2831974,3221313792.470705,159.88749090454206,202.59271102181077,200.02914252360267,14.674242244665463,10.873660492225936,24.497088220410166,8.0
2008-08-01,2831974,3221313792.470705,135.92560143780273,187.3338224034615,183.44217088599402,7.516101875180961,6.355179353429432,22.476799376137254,8.0
2008-09-01,2740620,3117400444.3264885,88.06814432898739,124.94204639091272,122.79217400027837,8.65636310340624,8.366625626706568,20.998031450425238,8.0
2008-10-01,2831974,3221313792.470705,32.39252967996216,81.22814388153546,77.64086964619602,9.47091603318232,12.510499678791819,12.22384347223156,7.0
2008-11-01,2740620,3117400444.3264885,10.979054484247236,44.390277736948285,42.31457082251915,16.94859170687945,22.620026467180654,7.261104876966158,5.0
2008-12-01,2831974,3221313792.470705,4.259157644688086,24.846950872034377,24.48794542059318,16.92912963521166,29.150102134283056,5.01844680589129,2.0
2009-01-01,2831974,3098227741.60369,6.256170071525266,24.759863462345734,26.289871575167872,25.930631214200538,40.53304001398371,7.752734279301926,2.0
2009-02-01,2557912,2798399250.480752,4.449010111275508,34.965157291632465,35.30186919039546,21.560099897329394,30.2540595751555,3.618118417727858,5.0
2009-03-01,2831974,3098227741.60369,11.650087126014435,79.62336438695988,76.08044667764942,14.675000602056508,21.49546177418224,4.479079050728366,6.0
2009-04-01,2740620,2998284911.2293773,26.959901598029173,100.87810291178614,98.00250149293787,58.13858670965877,73.68270547939403,7.6853288893561436,4.0
2009-05-01,2831974,3098227741.60369,98.18565664117247,144.89808544481028,142.25733167227412,23.88702971235952,22.59524054476521,20.58422089929327,7.0
2009-06-01,2740620,2998284911.2293773,101.65329111877824,137.33591265063933,134.01432689510946,67.19205764656037,69.38817371917268,22.407883468549656,6.0
2009-07-01,2831974,3098227741.60369,130.71472285861847,186.03527973023319,183.6453694782433,12.924082918457522,11.706327097918814,21.75820637278582,8.0
2009-08-01,2831974,3098227741.60369,128.40636214620994,171.44819669436265,168.23361925051339,18.168588788302685,17.06414161178084,23.12727231300364,6.0
2009-09-01,2740620,2998284911.2293773,95.45263789060208,128.8639806648744,125.95828462518907,6.340461011264794,7.163053354663386,22.052856768768276,6.0
2009-10-01,2831974,3098227741.60369,26.777461617380887,75.10058170920802,70.74530554957461,20.027939210923094,24.628160760239396,10.785888694396128,6.0
2009-11-01,2740620,2998284911.2293773,11.11985003280701,50.71173422230028,49.19944521472846,1.4043723528997096,2.2151331318738823,5.986814400400799,6.0
2009-12-01,2831974,3098227741.60369,2.4009240830527183,19.500638156308472,19.509184754792518,22.949895956359025,32.61974226970287,3.792022012363473,2.0
2010-01-01,2831974,3157285927.954812,4.013913718291538,19.107125170301924,20.487759244545135,6.00333241285396,14.305321439510305,6.149667338081662,2.0
2010-02-01,2557912,2851742128.475314,4.064675215674234,29.137419232954105,29.274620177072403,11.25467784217526,13.148578968184783,3.906986679836513,4.0
2010-03-01,2831974,3157285927.9548125,9.14021277913195,67.27728031630431,65.15596818775387,34.27737281913584,37.00604359560159,4.291852822266958,6.0
2010-04-01,2740620,3055437994.7949796,22.59357709072818,100.20878570836406,95.69451576695724,15.088155399101263,23.515076959542522,6.675656363306699,5.0
2010-05-01,2831974,3157285927.954812,44.84359835668702,116.83049880322356,113.02617286207555,23.665448756630802,31.779835329155755,11.877529406396038,8.0
2010-06-01,2740620,3055437994.7949796,142.49123598233913,171.99033814451707,166.16319984502195,0.3401316787747597,0.4498956044878421,24.699569709678578,7.0
2010-07-01,2831974,3157285927.954812,152.57605048963094,194.97653864557404,193.08689083997288,14.879446828847916,12.497523157034781,24.259731059797645,6.0
2010-08-01,2831974,3157285927.954812,143.7758204019317,182.17036295623038,176.9317248851342,0.0429779102724681,0.1067740802236628,24.649351144460166,7.0
2010-09-01,2740620,3055437994.7949796,96.62617667801644,133.31902097197718,130.20295854367555,14.350700184160306,13.231904192362062,21.37335145612015,8.0
2010-10-01,2831974,3157285927.954812,32.65453162387966,75.05265683350916,70.10812561591628,47.20018827610173,51.65687159713202,13.068406360289352,5.0
2010-11-01,2740620,3055437994.7949796,11.168067158357319,38.199364137374594,36.66459928685394,41.75221172608716,48.356789638376554,7.6881968947414006,3.0
2010-12-01,2831974,3157285927.954812,3.4455060172170167,27.188572201690217,26.043707265462967,34.86334288729712,54.20358378442867,4.029972872931806,6.0
2011-01-01,2831974,3148406187.352217,2.5467253539020693,18.389052739398085,18.922117063502874,2.9151392265457874,5.63708235178745,4.389749138483629,4.0
2011-02-01,2557912,2843721717.608454,2.0893050633167367,29.948042223033227,29.855495248826003,16.307468936768704,24.16887354475886,1.958885510676184,6.0
2011-03-01,2831974,3148406187.352217,7.989593872398986,64.09684714395186,61.276776043836925,32.53320323439418,43.519085458213034,3.7737520933205624,4.0
2011-04-01,2740620,3046844697.437629,13.334355401818685,84.46753526314988,80.31198955021955,35.150274601765695,48.82352992407926,4.687154066943761,4.0
2011-05-01,2831974,3148406187.352217,45.2629724211436,112.5643681990128,108.35549702629035,52.171724616865,58.89454857709923,12.58299284378377,1.0
2011-06-01,2740620,3046844697.437629,129.67203006781,166.05050318058923,160.04152510507652,10.661328539443115,11.04074150893699,23.17267695648046,7.0
2011-07-01,2831974,3148406187.352217,158.17275429696414,198.11211386726853,194.12355688779013,20.511795788552917,18.66498478162155,24.716352866955926,8.0
2011-08-01,2831974,3148406187.352217,140.4200909731744,181.4422665146288,177.18640649900635,17.31023495050294,14.533667887520075,23.896655285395283,8.0
2011-09-01,2740620,3046844697.437629,91.26401856612699,117.72511281156768,115.95545334726278,16.159822808318626,17.28540988286306,23.172062367497293,8.0
2011-10-01,2831974,3148406187.352217,36.46679488945565,78.72664346889965,74.18465953773118,25.842432473712595,30.80345258101509,13.94511007831489,5.0
2011-11-01,2740620,3046844697.437629,9.019524033028533,33.179505587814894,32.11834354602919,8.172062802486225,11.364470686880512,8.118190718450972,4.0
2011-12-01,2831974,3148406187.352217,1.9622386481131608,19.99047170475623,20.269902492966555,0.43889496870523104,2.446349504373992,3.0517795962087693,3.0
2012-01-01,2831974,2964936206.4841757,2.3964962230753235,35.224602032272124,35.51230038503235,15.339523213408576,24.36009195299941,2.082840364590084,3.0
2012-02-01,2649266,2773649999.6142287,3.8076791961102168,42.11229005191637,41.997437659637484,16.077178609767063,20.794119549057378,2.54588787982113,3.0
2012-03-01,2831974,2964936206.4841757,15.181177210908334,95.81172114758806,92.05010499782406,26.564543556391293,37.53938121510357,4.82806293736342,4.0
