#  3 - Alfalfa Hay
Year,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season,Cutting
1979,1151.707753037205,980.9285306048461,1005.7343692909508,849.8281318110938,0.7029320137665438,0.49053991309149586,233.60000264690004,875.0415663984949,4.500000149025,61.36156448425764,229.10000249787504,147.10909465291468,0.9807363009501887,0.6297478295635065,751.8285281069708, 173,  3
1980,1117.6712937419584,890.266717509195,912.5051688571131,791.2022778345774,0.6953457947253555,0.49121785846256366,317.50000378490006,636.3869967978543,2.9230835673723017,59.793203474603786,314.57692021752774,242.8889797913806,0.9907934376928302,0.7650046516406754,575.6897972916673, 168,  3
1981,1203.1567144308951,995.8916500258964,1023.8783359380252,903.0915695158783,0.6582877670144269,0.5110844873672651,219.40000304589998,767.9957987924115,0.25216991026945174,74.06586732972886,219.14783313563055,156.24269662053925,0.9988506385288578,0.7121362554760412,776.7438168902655, 171,  3
1982,1019.6402734065465,868.5568098116739,888.8381945982467,735.0351178319814,0.7934661557640454,0.49026965687559826,415.00000876220014,481.6696663210838,11.020920111487962,48.594573088970776,402.00445728870966,321.15683307331886,0.9686854187973353,0.7738718705843342,466.55235252296364, 157,  2
1983,1019.5475602849101,856.760107109724,872.6102068956153,670.1539913854988,0.7919051422779011,0.4010121091298293,490.00001227900043,499.764782773827,4.501591255594543,174.24397227666557,370.39432380594815,244.41038869184445,0.7559067643350381,0.49879669911657054,495.52918008560187, 123,  2
1984,1040.6524328456878,850.1668238196136,872.5239748310397,726.1490299749869,0.7083864388109619,0.448545428921266,346.00000658630006,477.343710651662,0.19368197745779453,57.59884717550298,335.94184849850546,254.32147444723006,0.9709301794903699,0.7350331491505236,514.2249753211087, 138,  2
1985,1099.462151218491,861.5037399367457,885.3741090398788,781.8198566954493,0.724768891720651,0.46255990484834697,219.0000024143,645.537932238555,3.7142110390775067,59.55154082979875,215.28579137522252,164.16567779799072,0.9830401324286242,0.7496149588502069,646.2179485615233, 152,  2
1986,1160.5426349100103,996.7270872195055,1012.0135103726301,879.3917487566623,0.6970596429263576,0.5130384963673729,227.50000453010003,749.6469967767233,0.6897763079886288,69.32314735974508,226.81022822211142,147.77899731901843,0.996968016288996,0.6495779972587478,769.9168589973943, 175,  3
1987,1121.0259633358728,947.8380624993475,969.1471726939511,843.8526971782819,0.7484909844162856,0.517497725088332,319.0000044411,647.362306310035,5.814570924952577,60.082764066139,313.1854335161474,255.53652457712323,0.9817725051912148,0.8010549248262013,634.6526289832, 177,  3
1988,1153.0064292393038,882.6109013756856,917.2974744279188,801.4367354857301,0.6378448653762073,0.4529721811722913,252.5000043813,662.2772375541776,1.1499107850931607,61.12090561749229,250.77273300663538,187.2057794402325,0.9931593214071542,0.7414090146213751,631.8381683690501, 145,  2
1989,1183.0595181279277,982.8972628871235,1001.4449977842385,895.866513182095,0.6837707127671139,0.5201077355883312,199.7000043986,758.3798471576355,0.24787843857352115,75.83798471576357,199.45212596002648,156.56271722229698,0.9987587459533614,0.7839895531990012,783.4451369270968, 178,  3
1990,1169.6439079626273,986.8424758377222,1003.2455476396763,878.3704830793288,0.7294053314050428,0.5220092822699016,256.80000516779984,671.8702356823703,0.5677714688498947,61.85726547457213,256.23223369895,192.79261590943824,0.9977890519570712,0.750750046844674,730.6102421387719, 176,  3
1991,1096.5080264044414,923.5768439019536,948.55461046658,790.4279122527471,0.699102311122234,0.48527576687531976,308.9000066225,728.2008676108027,2.1066917889056667,104.30244636183745,276.34708406644967,198.39512644365053,0.894616633673846,0.6422632638079058,656.2404774520807, 165,  3
1992,1169.9812371625214,973.7739235639721,990.5516190404305,883.3603778168449,0.726733731856985,0.5106017230800044,212.4000045659,772.2849772114668,0.5966465991099664,83.63306662919904,205.3987890587376,149.5912127390841,0.9670375924827715,0.704290063669332,768.3751345052343, 179,  3
1993,1124.6340382868411,850.4312287611688,882.680922427789,763.6389719706339,0.637440602999117,0.4356062501500406,229.10000234869995,594.321374351444,0.45093701275360515,82.42634998049655,205.65485279059416,140.58894117403497,0.8976641234493692,0.6136575282965411,644.7763759705748, 135,  2
1994,1196.5582626741736,1062.3037785514668,1079.5665849603888,922.6683977237325,0.7825618648637219,0.5219451678816676,292.30000665869994,778.0681069330996,0.1942154957638843,70.88290984440395,292.10579116293604,221.30776389315443,0.9993355610970249,0.7571254151614214,770.1979873885313, 180,  3
1995,1135.050767276934,905.9429430882011,930.0960560729471,786.5425473867678,0.6947167393418983,0.4871241878939726,336.00000548430006,600.0730653279846,1.0957453685819214,60.00692362621304,334.9042601157181,252.05813152904682,0.9967388531229261,0.7501729982585505,571.0386829724829, 162,  2
1996,1183.1561790661717,983.7178037153509,1002.0372493128715,846.956877126318,0.7769525529129077,0.4751642977781491,278.40000513219996,758.9621066241208,1.5088924178442797,122.7176256781147,235.62430425941344,160.24051551442477,0.8463516519962914,0.5755765537372515,753.6481060166981, 159,  3
1997,1125.749575648018,947.0075038588666,967.2843602373513,837.0365269332002,0.7479120527216668,0.5005685511427762,303.5000066165,675.399423240422,2.1019415462883755,97.99454895311777,285.21482498323877,219.3635524066471,0.9397522858825956,0.7227793990918524,676.0640454177307, 175,  3
1998,1020.6253883699414,888.8069819737071,905.8952639445926,743.1555326123583,0.7887297713776188,0.496007112955654,405.0000056029,493.2915085436757,2.0472452884345405,75.98657724915012,380.6846961491007,287.369579100912,0.9399621997100902,0.7095545064823434,512.5116480540246, 158,  2
1999,1179.9313602300804,863.0667505806178,896.4799538781247,792.0302378198032,0.5586789625545879,0.45059349970966084,195.2000038624,667.7397606062176,0.15541800545400608,62.12182306780416,195.044585856946,137.86768316028136,0.9992038012173219,0.7062893464769948,668.0221647236724, 141,  2
2000,1213.0019998746218,1022.9274338865495,1048.616314098527,903.8415907740248,0.7101949620851934,0.4913949572070663,292.70000329619995,769.7051356999609,1.1942034326919162,101.13418014658365,267.3421332869205,194.0489459575584,0.9133656654468214,0.662961885112072,755.5853005996291, 162,  3
2001,1197.529219288346,1026.8671337917892,1045.9602334824092,907.5922379375621,0.7715558320056536,0.49479828029047457,193.80000206849996,766.4231999264068,0.0,78.77475476801777,191.6675672931229,121.65060518821001,0.9889967247026997,0.6277120943745488,835.1995664986665, 166,  3
2002,1190.5997303607328,951.9223137647133,977.539596215861,872.390339457756,0.5985734633675021,0.4786181691899115,171.60000327240002,815.5557515600891,0.6866761829862822,70.44771072863028,170.91332708941374,123.41312550787077,0.9959983906183484,0.7191906943729087,781.0089866752993, 158,  3
