#  3 - Alfalfa Hay
Year,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season,Cutting
1979,1227.289790535261,1024.9827810713052,1051.2286978167256,916.9051010422105,0.6723237749637979,0.5080383385905349,209.0000038442,967.6463203098464,2.7000000477,70.40657448124082,206.3000037965,127.30136426261977,0.9870813397223058,0.60909742545994,818.6827772748052, 175,  3
1980,1196.4041983473744,997.5044932163854,1020.8070658761815,884.2764213048945,0.7105805237682351,0.5182034551448549,305.8000035585,701.1335820007613,1.1423300429920191,70.11279324296903,304.65767351550795,233.7880813395485,0.9962644537943129,0.7645130105265826,692.8468197008772, 173,  3
1981,1283.2698254880218,1076.1801228736147,1103.1941725535469,991.5498694098617,0.6625648915557197,0.5363474548328429,195.30000522769998,844.2378340735656,0.07121693059334047,76.14299259564899,195.2287882971067,136.66268765699914,0.9996353459872658,0.6997577265687439,880.9513345765091, 175,  3
1982,1109.4478344421218,945.2376194606177,966.7470702811172,817.8566275470741,0.7717178259298191,0.5047665727287739,346.5000059008,619.8533729902031,2.896768224314986,49.87783203092693,343.60323767648504,260.44323850700977,0.9916399186869155,0.7516399251709464,601.6343817841323, 161,  2
1983,1106.1864568813835,950.0004754233935,967.0645861214025,754.2047802166969,0.773348074080119,0.41837364711276054,451.3000073135002,603.4157179498759,4.100157893900589,114.78416363797629,392.75720313685065,255.2528910790566,0.8702796294528261,0.5655946974132056,557.2432722865435, 130,  2
1984,1121.2736821446692,902.0673180891753,929.7040104792815,780.1673038624839,0.6804743734967145,0.4512485492716999,301.8000051678001,581.370039235377,0.0231968907745257,68.12794025353827,291.785871947025,209.4264638987526,0.9668186446345245,0.6939246531235542,610.2814461421503, 140,  3
1985,1175.493660192893,939.1570268551889,964.1397370316406,852.559175182361,0.7065795984135849,0.47331393690892476,194.0000019371,738.4576626873886,0.7496511384623548,68.47670808815681,193.25035079863764,145.16025344656893,0.9961358189124895,0.7482487216347233,745.9066760565512, 168,  3
1986,1234.403771393656,1061.5636315247064,1082.026523276595,944.5478924457548,0.6824937804040919,0.5213909931464477,194.50000253310003,862.795799502768,0.2728554410256022,80.22438438101575,194.2271470920744,115.31446347764914,0.9985971442803493,0.5928764111868066,867.336484432632, 177,  3
1987,1184.7039075956998,1026.3142681858196,1045.914683486149,935.6622788094821,0.7830426508762495,0.5891331319031926,313.50000685520007,754.3237869964598,4.272828214442506,82.3844243451143,306.9988739309354,258.07002270049946,0.9792627343473476,0.8231898470729454,729.749726114754, 204,  3
1988,1215.4830908641968,941.0701639118377,978.5944950351328,854.6338727799572,0.6487542602659399,0.46505530941505696,229.70000407190005,681.546031059178,0.23972950534933557,88.36674326700557,209.24813440546293,139.22037161870438,0.91096269349636,0.6060965134990856,731.8220295063747, 148,  3
1989,1268.6026163831914,1099.6428401285425,1117.6080221333714,1023.4025411789888,0.7093331925740448,0.5761134097710813,181.6000015744,894.3685059579304,0.0,78.82690273696798,181.6000015744,141.01401583411388,1.0,0.77650889103292,918.042838554142, 202,  3
1990,1245.627021340379,1062.3431834899575,1082.4946679886868,955.817181199073,0.7257489303014959,0.5390310017644403,239.00000384530003,814.4241173622096,0.4272701957294164,70.20364559796975,238.5727336495706,178.2691493438123,0.9982122586240376,0.7458960103582358,823.7704498403882, 178,  3
1991,1169.9354587747541,986.0879115583282,1012.8896265329812,865.5095852792078,0.6925295576890275,0.5004211516154226,260.30000412460004,744.45295307202,0.8832775616801507,68.16991849008583,259.41672656291985,181.49350094940698,0.9966066940158119,0.6972473994373428,726.671184995408, 172,  3
1992,1233.8032353935916,1102.0258769548034,1113.1350093227782,998.2798326083621,0.7895097088510339,0.5854364239252248,205.70000469749996,926.74892214958,0.5481055018190779,84.33412030855993,205.1518991956809,152.27263890095432,0.9973354132751474,0.7402656073094636,896.8739777591226, 208,  3
1993,1202.7476236195027,915.6220404062807,951.6756962549601,841.9400923310482,0.6166556957840578,0.45355360877138606,198.00000262270004,674.3159923105378,0.3865456139453466,78.13135323645193,186.9137030033566,129.46465647929733,0.9440085885227537,0.6538618927495643,728.7083374029245, 139,  2
1994,1269.9808246892792,1160.143287093856,1176.9678616135807,1032.3804813454055,0.8112662553573832,0.5822494759249822,244.10000428609993,927.5127414369251,1.0947748514321798,82.66635706930371,243.00522943466777,178.09931224718088,0.995515055992588,0.7296161782874765,917.1380576591887, 197,  3
1995,1208.1914347925915,1021.5258022580391,1042.1967908801707,894.0819748899862,0.7302845641736916,0.5284646706045747,320.40000489370016,751.2502230467915,1.051400371287395,70.87640676168306,318.89848470123593,237.51242292501024,0.9953136074608913,0.7412996856969783,702.6273175568032, 179,  3
