#  3 - Alfalfa Hay
Year,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season,Cutting
1979,1150.8877939286851,989.571983777531,1012.9096037475679,847.6588996848222,0.7186142395179222,0.49483111023626425,243.80000278400004,890.2431478779495,4.900000095325,64.33335017408348,238.90000268867502,151.6876396971655,0.9799015584931462,0.622180631521799,750.6719810888562, 174,  3
1980,1120.0648247187155,924.4099555437509,944.4138485031917,817.6941004587719,0.7211039226771806,0.5088397876419787,329.3000055852,605.7662240280964,2.6969221441130404,60.57584460757322,326.60308344108694,253.23141269065275,0.9918101363547798,0.7689991144720283,597.8068721026641, 169,  3
1981,1198.028020419762,993.4985079637363,1020.4334590405819,903.7630573341254,0.6672773589125989,0.5158966025190097,226.00000348679998,821.1155128409923,0.26875430393707683,78.05239314014294,224.9312491709629,159.62954046641386,0.9952709986754513,0.7063253893964535,775.2813611185285, 172,  3
1982,1022.1520082712756,875.2306756651907,895.2733353964034,738.109413136248,0.7995190192780852,0.4925072607181315,426.6000037792999,482.458522978614,11.552701403491948,74.42898688629752,388.86416778737185,306.431667743511,0.911542813742096,0.7183114510754726,486.36650787781866, 158,  2
1983,1025.1289798200487,872.7656764314775,889.1164847329104,680.8148653947147,0.7998161394092043,0.4041673615536195,496.1000079221001,500.6580587092483,4.669775449260802,165.6887989292272,384.7625919436424,252.15392669310663,0.7755746538993397,0.5082723698176216,496.9584370169411, 125,  2
1984,1041.2698983458572,854.2205668167828,875.8343651950727,726.2570939530606,0.7186019988703097,0.4487314726486936,352.3000052574001,476.6857370973832,0.3286824799076063,58.03792059652525,341.60197589070555,258.3588404096315,0.9696337518959778,0.7333489541700899,512.6185909260771, 138,  2
1985,1098.789431844762,866.8887200032298,890.1124645632846,786.8800255287565,0.730012855985103,0.4670337828625686,224.30000418439997,649.847247371875,3.7076991408267728,60.11790359572315,220.59230504357322,169.11386069809473,0.9834699105142298,0.7539628067017957,646.2964149596563, 153,  3
1986,1154.380936055497,1004.4109002790984,1017.3514503174621,877.6435293267822,0.7091252360169956,0.5149339501296907,236.2000048163,760.1981216564136,0.7136142611309826,70.49557507959985,235.48639055516904,152.01602637222086,0.9969787711829813,0.6435902763441872,768.9245097239294, 176,  3
1987,1117.8373295374179,955.3849913064784,975.4151748167391,873.6263279023739,0.7716886307323719,0.5766126220007114,324.00000456009997,652.3495070188583,6.587417658145581,60.05712714880191,317.41258690195446,274.0436442636579,0.9796684643042233,0.8458137049588359,637.9724044045238, 203,  3
1988,1148.6788671800941,894.0167444193224,926.1200887132233,798.6198664041754,0.6490385506641584,0.4531753336735231,258.900004506,680.1660755697234,1.1632999905786452,96.4082840259798,229.34502804641386,164.39741212801687,0.885844048106607,0.6349841995626808,664.671716372909, 145,  2
1989,1180.1750936867863,1017.2388485307638,1033.3543439538983,925.3143437030425,0.7250865501548056,0.552681947772105,204.3000055256,758.9352723892437,0.2534314532173552,75.89352723892438,204.0465740723827,157.01531933229535,0.998759513233662,0.7685526925383289,813.1922744583809, 199,  3
1990,1164.7052465814998,995.8427178537222,1011.8398266529174,874.8205910974058,0.7452327956373903,0.5226696090861367,258.9000038203999,739.031035844587,0.6050899607270515,65.18635847672482,258.2949138596729,193.8192606950693,0.997662842982626,0.7486259476053256,737.5478039940492, 176,  3
1991,1092.591966855484,927.8151018843085,951.8057666758839,793.0489581168856,0.7062044443344028,0.49074869685876854,312.80000647910015,687.6061793932819,2.086936320119062,94.3102056459032,281.5658532126849,201.87067161289383,0.9001465709096711,0.6453665838602912,646.270019934767, 169,  3
1992,1165.2273618541244,972.5308397518304,988.2140110107947,879.8050577548385,0.7364546103592186,0.5108333331080729,214.60000368989998,770.2962145301761,0.6498439842212861,84.72073147136844,206.2590496873279,150.62343057981775,0.9611325542443844,0.7018799067565289,766.2717900645022, 179,  3
1993,1119.4371577831919,855.141310312134,884.9476632332285,762.8122090182184,0.6488710839134432,0.4374400613533437,236.5000036658,603.3738415571855,0.4477805241551129,84.33976738471196,212.0498399126514,145.1359462601246,0.8966166453523641,0.6136826385221429,643.0914703994827, 136,  2
1994,1188.3940034672357,1048.338868563171,1064.952849531521,924.5411789822679,0.7834266756333393,0.5296043007865276,297.6000043457001,793.4947056043243,0.4277515237085346,83.24310881014367,296.53206536720177,227.67168806543444,0.9964114954203502,0.7650258223819276,755.9938285438911, 181,  3
1995,1129.1254226905603,900.2930637138079,924.2602305527284,784.4046699531419,0.6965891017166099,0.48717799868718553,341.7000051140002,507.4739277444124,1.1056245396967328,66.94574073620592,324.3960326125387,242.4215312014809,0.9493591681519337,0.7094572068285531,575.8970311012689, 162,  2
1996,1178.0061516308826,989.3085832905797,1006.4322404169662,844.3898878034372,0.7872293436512022,0.47655723073290135,280.7000046968,803.209605708808,1.3506235091278211,103.87850382304586,246.21640089222976,169.72017236059096,0.8771513956979874,0.6046318828669609,743.0921823983493, 161,  3
1997,1122.5048175713252,946.600331790266,965.898090630454,835.4571276722794,0.7554979697956314,0.503949006337503,308.4000044171,583.4531232272226,1.882444914168221,63.25509143507806,301.60778039057595,235.8822682438321,0.9779759275964932,0.7648581869824158,644.9925513996897, 175,  3
1998,1020.3898047717273,879.0773230457462,894.3298824195888,739.1686408735548,0.787019918252344,0.4910847445241915,411.8000091606002,498.08969058865137,1.7175738760430226,49.80826974769452,410.08243528455716,318.4468305306663,0.9958291067561069,0.7733045736928904,468.9948877611898, 159,  3
1999,1175.2482003208643,869.3183355870236,903.5866463093039,791.5015979596824,0.5720066623791247,0.4539530544403641,202.4000028078,652.6898892999328,0.004265816955791985,60.480509087417246,202.39573699084423,143.1043311190219,0.9999789238295622,0.707037199277682,666.9225985961787, 143,  2
2000,1207.3683941716442,1021.136124007453,1046.8113724253506,899.35515588915,0.7136629831748872,0.49216973537056286,296.100004256,757.808808877777,1.1311478049594519,70.12295798672842,294.96885645104055,223.11045019413316,0.996179845360686,0.7534969503115507,726.1672675564116, 163,  3
2001,1193.7166850866265,1036.9586505715004,1053.233167661147,903.1388807103064,0.7935078618100515,0.49521612435040135,200.80000296200004,857.5687483957098,0.004916685579412677,94.1607458319317,190.5278490014856,117.19198385710163,0.9488438555329187,0.5836254090059918,846.4308015700151, 167,  3
2002,1188.1698103068268,956.2698101848956,981.4032431395436,868.5267657720075,0.6120608817403053,0.4769299125663612,176.90000504220004,781.6483062996609,0.5719595671583678,88.26377123028992,166.22910487471782,114.83590703592883,0.9396783501225077,0.6491571722032138,790.0407053101777, 158,  3
